# timestamp,gip,sentiment,low,high,open,close,volume
1.528242962000000000e+09,1.000002829462637077e+00,1.926518678670000040e-01,1.528262820000000000e+09,7.594000000000000000e+03,7.594899999999999636e+03,7.594899999999999636e+03,7.594010000000000218e+03,4.160284009999999810e+00
1.528246741000000000e+09,1.000002829462637077e+00,2.114729722960000113e-03,1.528266600000000000e+09,7.633560000000000400e+03,7.633569999999999709e+03,7.633569999999999709e+03,7.633560000000000400e+03,2.580099999999999838e+00
1.528250493000000000e+09,1.000002829462637077e+00,-1.054541952910000024e-02,1.528270320000000000e+09,7.619489999999999782e+03,7.619500000000000000e+03,7.619489999999999782e+03,7.619500000000000000e+03,3.516124099999999864e-01
1.528254338000000000e+09,1.000002829462637077e+00,1.942093670370000080e-01,1.528274160000000000e+09,7.608369999999999891e+03,7.608380000000000109e+03,7.608380000000000109e+03,7.608380000000000109e+03,1.111999999999999933e-01
1.528262731000000000e+09,1.012722415547453014e+00,1.011200249199999904e-03,1.528282560000000000e+09,7.604520000000000437e+03,7.606909999999999854e+03,7.604520000000000437e+03,7.606909999999999854e+03,3.170481100000000496e-01
1.528264858000000000e+09,1.000090332298907647e+00,-1.090290248389999966e-01,1.528284660000000000e+09,7.619979999999999563e+03,7.619989999999999782e+03,7.619989999999999782e+03,7.619979999999999563e+03,2.879999999999999921e-02
1.528268871000000000e+09,1.000090332298907647e+00,3.172494471069999822e-01,1.528288680000000000e+09,7.625619999999999891e+03,7.640000000000000000e+03,7.625619999999999891e+03,7.639989999999999782e+03,4.679506379999998700e+01
1.528280247000000000e+09,1.000002829462637077e+00,-1.271297633650000092e-01,1.528300080000000000e+09,7.647350000000000364e+03,7.650000000000000000e+03,7.647350000000000364e+03,7.650000000000000000e+03,3.242305109999999324e+00
1.528281953000000000e+09,1.012722415547453014e+00,-1.208901107310000056e-01,1.528301760000000000e+09,7.640000000000000000e+03,7.640010000000000218e+03,7.640010000000000218e+03,7.640010000000000218e+03,6.644999999999999796e-01
1.528316147000000000e+09,1.012722415547453014e+00,-9.907493367789999700e-03,1.528335960000000000e+09,7.717949999999999818e+03,7.717960000000000036e+03,7.717949999999999818e+03,7.717949999999999818e+03,1.954849099999999895e+00
1.528330505000000000e+09,1.000090332298907647e+00,-1.876389980320000012e-02,1.528350360000000000e+09,7.702899999999999636e+03,7.702909999999999854e+03,7.702909999999999854e+03,7.702909999999999854e+03,4.708581899999999543e-01
1.528336043000000000e+09,1.000090332298907647e+00,2.947962582109999730e-01,1.528355880000000000e+09,7.699979999999999563e+03,7.703579999999999927e+03,7.699979999999999563e+03,7.701000000000000000e+03,3.230000000000000093e-01
1.528337673000000000e+09,1.000090332298907647e+00,5.214641094209999661e-01,1.528357500000000000e+09,7.704989999999999782e+03,7.709539999999999964e+03,7.704989999999999782e+03,7.709539999999999964e+03,1.408734006999999266e+01
1.528339365000000000e+09,1.012722415547453014e+00,-3.696047961710000052e-01,1.528359180000000000e+09,7.699970000000000255e+03,7.699970000000000255e+03,7.699970000000000255e+03,7.699970000000000255e+03,5.240000000000000213e-02
1.528346273000000000e+09,1.000090332298907647e+00,1.901778280739999938e-01,1.528366080000000000e+09,7.692699999999999818e+03,7.695399999999999636e+03,7.692710000000000036e+03,7.692699999999999818e+03,8.329999999999999905e-02
1.528369257000000000e+09,1.012722415547453014e+00,9.641238935289999645e-01,1.528389060000000000e+09,7.683029999999999745e+03,7.683039999999999964e+03,7.683039999999999964e+03,7.683029999999999745e+03,1.230300309999999842e+00
1.528375534000000000e+09,4.000000891399229097e+00,-9.999644160270000359e-01,1.528395360000000000e+09,7.691000000000000000e+03,7.691909999999999854e+03,7.691909999999999854e+03,7.691000000000000000e+03,8.668899099999999303e-01
1.528375534000000000e+09,4.000008864939466058e+00,-9.999644160270000359e-01,1.528395360000000000e+09,7.691000000000000000e+03,7.691909999999999854e+03,7.691909999999999854e+03,7.691000000000000000e+03,8.668899099999999303e-01
1.528384337000000000e+09,1.000002829462637077e+00,3.343424797060000064e-01,1.528404180000000000e+09,7.667859999999999673e+03,7.667869999999999891e+03,7.667859999999999673e+03,7.667869999999999891e+03,1.884629080000000290e+00
1.528385426000000000e+09,1.000002829462637077e+00,1.947228610520000125e-01,1.528405260000000000e+09,7.659989999999999782e+03,7.660000000000000000e+03,7.660000000000000000e+03,7.659989999999999782e+03,1.104388670000000072e+00
1.528405250000000000e+09,1.012722415547453014e+00,-2.626554574819999887e-03,1.528425060000000000e+09,7.676539999999999964e+03,7.676550000000000182e+03,7.676539999999999964e+03,7.676550000000000182e+03,3.908999999999999697e-01
1.528421862000000000e+09,1.000090332298907647e+00,1.928183436389999950e-01,1.528441680000000000e+09,7.646529999999999745e+03,7.649789999999999964e+03,7.646529999999999745e+03,7.649789999999999964e+03,8.300000000000001821e-02
1.528425139000000000e+09,1.600000069861878060e+01,-6.833578944210000339e-01,1.528444980000000000e+09,7.629880000000000109e+03,7.629890000000000327e+03,7.629880000000000109e+03,7.629890000000000327e+03,1.780179800000000201e-01
1.528425139000000000e+09,1.600000029327003404e+01,-6.833578944210000339e-01,1.528444980000000000e+09,7.629880000000000109e+03,7.629890000000000327e+03,7.629880000000000109e+03,7.629890000000000327e+03,1.780179800000000201e-01
1.528425139000000000e+09,1.600000028825122556e+01,-6.833578944210000339e-01,1.528444980000000000e+09,7.629880000000000109e+03,7.629890000000000327e+03,7.629880000000000109e+03,7.629890000000000327e+03,1.780179800000000201e-01
1.528425139000000000e+09,1.600000031210876372e+01,-6.833578944210000339e-01,1.528444980000000000e+09,7.629880000000000109e+03,7.629890000000000327e+03,7.629880000000000109e+03,7.629890000000000327e+03,1.780179800000000201e-01
1.528425469000000000e+09,1.600000031210876372e+01,1.099686324599999931e-01,1.528445280000000000e+09,7.629880000000000109e+03,7.629890000000000327e+03,7.629890000000000327e+03,7.629880000000000109e+03,1.622636560000000339e+00
1.528425469000000000e+09,1.600000029327003404e+01,1.099686324599999931e-01,1.528445280000000000e+09,7.629880000000000109e+03,7.629890000000000327e+03,7.629890000000000327e+03,7.629880000000000109e+03,1.622636560000000339e+00
1.528425469000000000e+09,1.600000028825122556e+01,1.099686324599999931e-01,1.528445280000000000e+09,7.629659999999999854e+03,7.629890000000000327e+03,7.629890000000000327e+03,7.629659999999999854e+03,3.885146470000000019e+00
1.528425469000000000e+09,1.600000069861878060e+01,1.099686324599999931e-01,1.528445280000000000e+09,7.629869999999999891e+03,7.629890000000000327e+03,7.629890000000000327e+03,7.629869999999999891e+03,3.880016470000000606e+00
1.528428872000000000e+09,1.600000029327003404e+01,-4.769868850710000108e-01,1.528448700000000000e+09,7.631770000000000437e+03,7.636260000000000218e+03,7.636260000000000218e+03,7.634069999999999709e+03,1.467872040000000045e+00
1.528428872000000000e+09,1.600000031210876372e+01,-4.769868850710000108e-01,1.528448700000000000e+09,7.631770000000000437e+03,7.636260000000000218e+03,7.636260000000000218e+03,7.634069999999999709e+03,1.467872040000000045e+00
1.528428872000000000e+09,1.600000069861878060e+01,-4.769868850710000108e-01,1.528448700000000000e+09,7.631770000000000437e+03,7.636260000000000218e+03,7.636260000000000218e+03,7.634069999999999709e+03,1.467872040000000045e+00
1.528428872000000000e+09,1.600000028825122556e+01,-4.769868850710000108e-01,1.528448700000000000e+09,7.631770000000000437e+03,7.636260000000000218e+03,7.636260000000000218e+03,7.634069999999999709e+03,1.467872040000000045e+00
1.528429913000000000e+09,9.000000058084962617e+00,-1.853007078169999905e-02,1.528449720000000000e+09,7.636159999999999854e+03,7.636159999999999854e+03,7.636159999999999854e+03,7.636159999999999854e+03,2.290000000000000022e-02
1.528429913000000000e+09,9.000000147523650185e+00,-1.853007078169999905e-02,1.528449720000000000e+09,7.636159999999999854e+03,7.636159999999999854e+03,7.636159999999999854e+03,7.636159999999999854e+03,2.290000000000000022e-02
1.528429913000000000e+09,9.000000520110537749e+00,-1.853007078169999905e-02,1.528449720000000000e+09,7.636159999999999854e+03,7.636159999999999854e+03,7.636159999999999854e+03,7.636159999999999854e+03,2.290000000000000022e-02
1.528429934000000000e+09,9.000000520110537749e+00,-1.398222148419999977e-01,1.528449780000000000e+09,7.632670000000000073e+03,7.636159999999999854e+03,7.636149999999999636e+03,7.632670000000000073e+03,3.309000000000000274e-01
1.528429934000000000e+09,9.000000058084962617e+00,-1.398222148419999977e-01,1.528449780000000000e+09,7.632670000000000073e+03,7.636159999999999854e+03,7.636149999999999636e+03,7.632670000000000073e+03,3.309000000000000274e-01
1.528429934000000000e+09,9.000000147523650185e+00,-1.398222148419999977e-01,1.528449780000000000e+09,7.632670000000000073e+03,7.636159999999999854e+03,7.636149999999999636e+03,7.632670000000000073e+03,3.309000000000000274e-01
1.528431651000000000e+09,1.000090332298907647e+00,-3.550309240819999879e-01,1.528451460000000000e+09,7.634420000000000073e+03,7.634420000000000073e+03,7.634420000000000073e+03,7.634420000000000073e+03,1.675993470000000096e+00
1.528434868000000000e+09,1.600000028825122556e+01,-2.991199493410000021e-01,1.528454700000000000e+09,7.575750000000000000e+03,7.577000000000000000e+03,7.575750000000000000e+03,7.577000000000000000e+03,1.337774049999999937e+00
1.528434868000000000e+09,1.600000029327003404e+01,-2.991199493410000021e-01,1.528454700000000000e+09,7.575750000000000000e+03,7.577000000000000000e+03,7.575750000000000000e+03,7.577000000000000000e+03,1.337774049999999937e+00
1.528434868000000000e+09,1.600000069861878060e+01,-2.991199493410000021e-01,1.528454700000000000e+09,7.575750000000000000e+03,7.577000000000000000e+03,7.575750000000000000e+03,7.577000000000000000e+03,1.337774049999999937e+00
1.528434868000000000e+09,1.600000031210876372e+01,-2.991199493410000021e-01,1.528454700000000000e+09,7.575750000000000000e+03,7.577000000000000000e+03,7.575750000000000000e+03,7.577000000000000000e+03,1.337774049999999937e+00
1.528435953000000000e+09,9.000000147523650185e+00,3.784097433090000129e-01,1.528455780000000000e+09,7.556000000000000000e+03,7.565000000000000000e+03,7.565000000000000000e+03,7.556000000000000000e+03,9.181115539999996855e+00
1.528435953000000000e+09,9.000000058084962617e+00,3.784097433090000129e-01,1.528455780000000000e+09,7.556000000000000000e+03,7.565000000000000000e+03,7.565000000000000000e+03,7.556000000000000000e+03,9.181115539999996855e+00
1.528435953000000000e+09,9.000000520110537749e+00,3.784097433090000129e-01,1.528455780000000000e+09,7.556000000000000000e+03,7.565000000000000000e+03,7.565000000000000000e+03,7.556000000000000000e+03,8.998026009999996688e+00
1.528437416000000000e+09,1.600000029327003404e+01,-6.710410118100000251e-03,1.528457220000000000e+09,7.560010000000000218e+03,7.560500000000000000e+03,7.560010000000000218e+03,7.560489999999999782e+03,1.057701449999999710e+00
1.528437416000000000e+09,1.600000028825122556e+01,-6.710410118100000251e-03,1.528457220000000000e+09,7.560010000000000218e+03,7.560500000000000000e+03,7.560010000000000218e+03,7.560489999999999782e+03,1.057701449999999710e+00
1.528437416000000000e+09,1.600000069861878060e+01,-6.710410118100000251e-03,1.528457220000000000e+09,7.560010000000000218e+03,7.560500000000000000e+03,7.560010000000000218e+03,7.560489999999999782e+03,1.057701449999999710e+00
1.528437416000000000e+09,1.600000031210876372e+01,-6.710410118100000251e-03,1.528457220000000000e+09,7.560010000000000218e+03,7.560500000000000000e+03,7.560010000000000218e+03,7.560489999999999782e+03,1.057701449999999710e+00
1.528441736000000000e+09,1.600000031210876372e+01,-3.359266221519999762e-01,1.528461540000000000e+09,7.541979999999999563e+03,7.547840000000000146e+03,7.541979999999999563e+03,7.547840000000000146e+03,2.921999999999999043e-01
1.528441736000000000e+09,1.600000028825122556e+01,-3.359266221519999762e-01,1.528461540000000000e+09,7.541979999999999563e+03,7.547840000000000146e+03,7.541979999999999563e+03,7.547840000000000146e+03,2.921999999999999043e-01
1.528441736000000000e+09,1.600000029327003404e+01,-3.359266221519999762e-01,1.528461540000000000e+09,7.541979999999999563e+03,7.547840000000000146e+03,7.541979999999999563e+03,7.547840000000000146e+03,2.921999999999999043e-01
1.528441736000000000e+09,1.600000069861878060e+01,-3.359266221519999762e-01,1.528461540000000000e+09,7.541979999999999563e+03,7.547840000000000146e+03,7.541979999999999563e+03,7.547840000000000146e+03,2.921999999999999043e-01
1.528445240000000000e+09,9.000000058084962617e+00,-8.029394000770000428e-01,1.528465080000000000e+09,7.575010000000000218e+03,7.579000000000000000e+03,7.575010000000000218e+03,7.579000000000000000e+03,7.277563999999999700e-01
1.528445240000000000e+09,9.000000147523650185e+00,-8.029394000770000428e-01,1.528465080000000000e+09,7.575010000000000218e+03,7.579000000000000000e+03,7.575010000000000218e+03,7.579000000000000000e+03,7.277563999999999700e-01
1.528445240000000000e+09,9.000000520110537749e+00,-8.029394000770000428e-01,1.528465080000000000e+09,7.575010000000000218e+03,7.579000000000000000e+03,7.575010000000000218e+03,7.579000000000000000e+03,7.277563999999999700e-01
1.528449625000000000e+09,1.000090332298907647e+00,-1.266923844810000088e-01,1.528469460000000000e+09,7.588600000000000364e+03,7.588609999999999673e+03,7.588600000000000364e+03,7.588609999999999673e+03,1.018796587000000109e+01
1.528450498000000000e+09,1.600000031210876372e+01,-1.418035030360000059e-01,1.528470300000000000e+09,7.585010000000000218e+03,7.586100000000000364e+03,7.586090000000000146e+03,7.585010000000000218e+03,9.111442740000001095e+00
1.528450498000000000e+09,1.600000029327003404e+01,-1.418035030360000059e-01,1.528470300000000000e+09,7.585010000000000218e+03,7.586100000000000364e+03,7.586090000000000146e+03,7.585010000000000218e+03,9.111442740000001095e+00
1.528450498000000000e+09,1.600000069861878060e+01,-1.418035030360000059e-01,1.528470300000000000e+09,7.585010000000000218e+03,7.586100000000000364e+03,7.586090000000000146e+03,7.585010000000000218e+03,9.111442740000001095e+00
1.528450498000000000e+09,1.600000028825122556e+01,-1.418035030360000059e-01,1.528470300000000000e+09,7.585010000000000218e+03,7.586100000000000364e+03,7.586090000000000146e+03,7.585010000000000218e+03,9.037442740000001251e+00
1.528451227000000000e+09,9.000000147523650185e+00,3.452640771869999736e-02,1.528471080000000000e+09,7.576729999999999563e+03,7.581300000000000182e+03,7.581300000000000182e+03,7.576729999999999563e+03,3.766910000000000203e+00
1.528451227000000000e+09,9.000000058084962617e+00,3.452640771869999736e-02,1.528471080000000000e+09,7.576729999999999563e+03,7.581300000000000182e+03,7.581300000000000182e+03,7.576729999999999563e+03,3.764910000000000423e+00
1.528451227000000000e+09,9.000000520110537749e+00,3.452640771869999736e-02,1.528471080000000000e+09,7.576729999999999563e+03,7.581300000000000182e+03,7.581300000000000182e+03,7.576729999999999563e+03,3.766910000000000203e+00
1.528454118000000000e+09,1.600000031210876372e+01,8.540609925990000351e-01,1.528473960000000000e+09,7.640319999999999709e+03,7.644819999999999709e+03,7.644810000000000400e+03,7.640329999999999927e+03,1.756565660000000140e+00
1.528454118000000000e+09,1.600000069861878060e+01,8.540609925990000351e-01,1.528473960000000000e+09,7.640319999999999709e+03,7.644819999999999709e+03,7.644810000000000400e+03,7.640329999999999927e+03,1.756565660000000140e+00
1.528454118000000000e+09,1.600000029327003404e+01,8.540609925990000351e-01,1.528473960000000000e+09,7.640319999999999709e+03,7.644819999999999709e+03,7.644810000000000400e+03,7.640329999999999927e+03,1.756565660000000140e+00
1.528454118000000000e+09,1.600000028825122556e+01,8.540609925990000351e-01,1.528473960000000000e+09,7.640319999999999709e+03,7.644819999999999709e+03,7.644810000000000400e+03,7.640329999999999927e+03,1.756565660000000140e+00
1.528454754000000000e+09,1.012722415547453014e+00,-4.373148083689999965e-01,1.528474560000000000e+09,7.638609999999999673e+03,7.639979999999999563e+03,7.639979999999999563e+03,7.638609999999999673e+03,1.100149880000000024e+00
1.528457285000000000e+09,1.000000233352260848e+00,1.294544041160000103e-01,1.528477140000000000e+09,7.652229999999999563e+03,7.652579999999999927e+03,7.652250000000000000e+03,7.652229999999999563e+03,4.638672329999999455e+00
1.528457558000000000e+09,1.600000029327003404e+01,-6.016650795939999796e-02,1.528477380000000000e+09,7.651619999999999891e+03,7.655500000000000000e+03,7.651619999999999891e+03,7.654920000000000073e+03,1.179676893000000071e+01
1.528457558000000000e+09,1.600000069861878060e+01,-6.016650795939999796e-02,1.528477380000000000e+09,7.651619999999999891e+03,7.655500000000000000e+03,7.651619999999999891e+03,7.654920000000000073e+03,1.179676893000000071e+01
1.528457558000000000e+09,1.600000031210876372e+01,-6.016650795939999796e-02,1.528477380000000000e+09,7.651619999999999891e+03,7.655500000000000000e+03,7.651619999999999891e+03,7.654920000000000073e+03,1.179676893000000071e+01
1.528457558000000000e+09,1.600000028825122556e+01,-6.016650795939999796e-02,1.528477380000000000e+09,7.651619999999999891e+03,7.655500000000000000e+03,7.651619999999999891e+03,7.654920000000000073e+03,1.179676893000000071e+01
1.528459037000000000e+09,9.000000058084962617e+00,2.524396777149999771e-01,1.528478880000000000e+09,7.651000000000000000e+03,7.651609999999999673e+03,7.651609999999999673e+03,7.651010000000000218e+03,2.432285269999999500e+00
1.528459037000000000e+09,9.000000147523650185e+00,2.524396777149999771e-01,1.528478880000000000e+09,7.651000000000000000e+03,7.651609999999999673e+03,7.651609999999999673e+03,7.651010000000000218e+03,2.432285269999999500e+00
1.528459037000000000e+09,9.000000520110537749e+00,2.524396777149999771e-01,1.528478880000000000e+09,7.651000000000000000e+03,7.651609999999999673e+03,7.651609999999999673e+03,7.651010000000000218e+03,2.432285269999999500e+00
1.528462052000000000e+09,9.000000058084962617e+00,6.530748307699999478e-01,1.528481880000000000e+09,7.645989999999999782e+03,7.646000000000000000e+03,7.646000000000000000e+03,7.645989999999999782e+03,3.176174099999999889e+00
1.528462052000000000e+09,9.000000147523650185e+00,6.530748307699999478e-01,1.528481880000000000e+09,7.645989999999999782e+03,7.646000000000000000e+03,7.646000000000000000e+03,7.645989999999999782e+03,3.176174099999999889e+00
1.528462052000000000e+09,9.000000520110537749e+00,6.530748307699999478e-01,1.528481880000000000e+09,7.645989999999999782e+03,7.646000000000000000e+03,7.646000000000000000e+03,7.645989999999999782e+03,3.176174099999999889e+00
1.528462932000000000e+09,9.000000058084962617e+00,3.179926574229999803e-01,1.528482780000000000e+09,7.644489999999999782e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,4.262907599999999908e-01
1.528462932000000000e+09,9.000000520110537749e+00,3.179926574229999803e-01,1.528482780000000000e+09,7.644489999999999782e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,4.262907599999999908e-01
1.528462932000000000e+09,9.000000147523650185e+00,3.179926574229999803e-01,1.528482780000000000e+09,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,2.416999999999999982e-01
1.528463425000000000e+09,1.600000028825122556e+01,-6.978183984760000236e-01,1.528483260000000000e+09,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,4.065000000000000280e-01
1.528463425000000000e+09,1.600000031210876372e+01,-6.978183984760000236e-01,1.528483260000000000e+09,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,4.065000000000000280e-01
1.528463425000000000e+09,1.600000069861878060e+01,-6.978183984760000236e-01,1.528483260000000000e+09,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,4.065000000000000280e-01
1.528463425000000000e+09,1.600000029327003404e+01,-6.978183984760000236e-01,1.528483260000000000e+09,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,4.065000000000000280e-01
1.528464690000000000e+09,1.600000028825122556e+01,1.224488466980000051e-01,1.528484520000000000e+09,7.644489999999999782e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,1.382039700000000204e+00
1.528464690000000000e+09,1.600000029327003404e+01,1.224488466980000051e-01,1.528484520000000000e+09,7.644489999999999782e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,1.382039700000000204e+00
1.528464690000000000e+09,1.600000069861878060e+01,1.224488466980000051e-01,1.528484520000000000e+09,7.644489999999999782e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,1.382039700000000204e+00
1.528464690000000000e+09,1.600000031210876372e+01,1.224488466980000051e-01,1.528484520000000000e+09,7.644489999999999782e+03,7.644500000000000000e+03,7.644500000000000000e+03,7.644500000000000000e+03,1.382039700000000204e+00
1.528465846000000000e+09,9.000000058084962617e+00,-3.102689515799999988e-03,1.528485660000000000e+09,7.633789999999999964e+03,7.643890000000000327e+03,7.633800000000000182e+03,7.639350000000000364e+03,5.480167109999999120e+00
1.528465846000000000e+09,9.000000520110537749e+00,-3.102689515799999988e-03,1.528485660000000000e+09,7.633789999999999964e+03,7.643890000000000327e+03,7.633800000000000182e+03,7.637520000000000437e+03,5.437867109999999116e+00
1.528465846000000000e+09,9.000000147523650185e+00,-3.102689515799999988e-03,1.528485660000000000e+09,7.633789999999999964e+03,7.643890000000000327e+03,7.633800000000000182e+03,7.639350000000000364e+03,5.480167109999999120e+00
1.528466056000000000e+09,1.600000029327003404e+01,-3.209009170530000010e-01,1.528485900000000000e+09,7.641189999999999600e+03,7.641500000000000000e+03,7.641189999999999600e+03,7.641500000000000000e+03,1.763900000000000023e+00
1.528466056000000000e+09,1.600000028825122556e+01,-3.209009170530000010e-01,1.528485900000000000e+09,7.641189999999999600e+03,7.641500000000000000e+03,7.641189999999999600e+03,7.641500000000000000e+03,1.763900000000000023e+00
1.528466056000000000e+09,1.600000031210876372e+01,-3.209009170530000010e-01,1.528485900000000000e+09,7.641189999999999600e+03,7.641500000000000000e+03,7.641189999999999600e+03,7.641500000000000000e+03,1.763900000000000023e+00
1.528466056000000000e+09,1.600000069861878060e+01,-3.209009170530000010e-01,1.528485900000000000e+09,7.641189999999999600e+03,7.641500000000000000e+03,7.641189999999999600e+03,7.641500000000000000e+03,1.763900000000000023e+00
1.528470608000000000e+09,1.000002829462637077e+00,-3.749693632130000065e-01,1.528490460000000000e+09,7.649340000000000146e+03,7.649350000000000364e+03,7.649350000000000364e+03,7.649350000000000364e+03,3.447997970000000301e+00
1.528472127000000000e+09,1.600000069861878060e+01,-3.391319513319999979e-02,1.528491960000000000e+09,7.646810000000000400e+03,7.646819999999999709e+03,7.646819999999999709e+03,7.646810000000000400e+03,5.564999999999999947e-01
